id_solicitud,edad,antiguedad_negocio_anios,ingreso_mensual,monto_solicitado,deuda_actual,tiene_historial_crediticio,canal,region,es_mujer_emprendedora,incumplio
SOL-000335,51,3.5,3629.0,10976.0,4274.0,0,presencial,arequipa,1,1
SOL-000336,32,5.6,3273.0,12042.0,4605.0,0,presencial,lima,1,0
SOL-000337,58,24.9,5676.0,20264.0,5184.0,1,presencial,lima,1,0
SOL-000338,19,0.6,5258.0,16330.0,14639.0,1,digital,lima,1,0
SOL-000339,30,10.5,2814.0,10775.0,4431.0,1,presencial,lima,0,0
SOL-000340,36,16.9,6442.0,21155.0,5429.0,1,digital,arequipa,1,0
SOL-000341,38,7.4,1818.0,7337.0,1936.0,1,presencial,trujillo,1,1
SOL-000342,34,0.2,3642.0,6406.0,2361.0,1,digital,trujillo,0,0
SOL-000343,37,0.6,1686.0,7490.0,1835.0,0,digital,trujillo,1,1
SOL-000344,63,6.5,2742.0,11325.0,7576.0,1,presencial,lima,0,0
SOL-000345,37,3.7,2764.0,11541.0,664.0,1,digital,lima,0,0
SOL-000346,25,11.7,2178.0,5504.0,1122.0,0,digital,arequipa,1,0
SOL-000347,39,12.0,605.0,2623.0,1175.0,0,digital,trujillo,1,0
SOL-000348,34,5.0,5260.0,9671.0,1771.0,1,presencial,arequipa,1,0
SOL-000349,53,5.3,5741.0,9424.0,3680.0,1,presencial,lima,0,0
SOL-000350,44,3.7,3520.0,9279.0,3628.0,1,presencial,arequipa,1,0
SOL-000351,47,7.2,3379.0,14505.0,5786.0,1,presencial,arequipa,0,0
SOL-000352,23,2.7,3153.0,13874.0,497.0,1,presencial,trujillo,1,0
SOL-000353,19,4.9,1572.0,4606.0,2858.0,1,presencial,arequipa,1,1
SOL-000354,26,2.9,1488.0,5552.0,1402.0,0,presencial,lima,0,0
SOL-000355,62,6.2,5813.0,17837.0,5844.0,0,presencial,lima,1,0
SOL-000356,30,10.1,6658.0,11663.0,594.0,1,presencial,lima,1,0
SOL-000357,40,0.2,3654.0,12514.0,2878.0,0,digital,lima,0,0
SOL-000358,25,3.1,3263.0,6054.0,635.0,0,digital,trujillo,1,0
SOL-000359,40,12.0,5750.0,19747.0,17159.0,1,presencial,lima,0,0
SOL-000360,43,14.2,5555.0,11918.0,3270.0,1,presencial,lima,0,0
SOL-000361,50,2.1,1781.0,3947.0,4399.0,0,digital,lima,1,1
SOL-000362,49,3.0,4297.0,15006.0,4216.0,0,presencial,arequipa,1,0
SOL-000363,47,0.3,3281.0,9322.0,8214.0,0,presencial,lima,1,0
SOL-000364,57,10.7,3304.0,13129.0,141.0,1,presencial,lima,0,0
SOL-000365,36,10.3,6925.0,24299.0,2157.0,1,presencial,trujillo,0,0
SOL-000366,55,5.7,8680.0,20090.0,20434.0,1,presencial,lima,0,0
SOL-000367,42,18.1,791.0,3013.0,2758.0,1,digital,lima,0,0
SOL-000368,42,3.7,2347.0,3756.0,1597.0,1,digital,lima,1,0
SOL-000369,41,10.9,3262.0,11998.0,1479.0,1,presencial,arequipa,1,0
SOL-000370,27,2.3,4901.0,12717.0,691.0,1,digital,arequipa,1,0
SOL-000371,22,2.9,1260.0,2944.0,86.0,1,digital,trujillo,0,0
SOL-000372,34,6.4,809.0,2443.0,46.0,1,presencial,lima,1,1
SOL-000373,33,2.9,5866.0,24708.0,5032.0,1,presencial,trujillo,1,0
SOL-000374,47,9.1,6315.0,13867.0,5087.0,1,presencial,arequipa,1,0
SOL-000375,40,5.9,1514.0,6810.0,292.0,1,presencial,lima,1,0
SOL-000376,48,1.2,3588.0,11573.0,1356.0,0,presencial,lima,1,1
SOL-000377,37,9.5,5937.0,12952.0,3578.0,1,digital,lima,1,0
SOL-000378,31,2.7,2185.0,7740.0,81.0,1,presencial,trujillo,0,0
SOL-000379,31,2.9,4034.0,14844.0,4156.0,1,presencial,lima,0,0
SOL-000380,29,2.9,3489.0,10633.0,4046.0,0,digital,lima,1,0
SOL-000381,34,7.3,1822.0,3288.0,2626.0,1,presencial,arequipa,0,0
SOL-000382,22,5.1,1998.0,7846.0,2645.0,0,digital,trujillo,1,1
SOL-000383,51,11.8,1112.0,4350.0,811.0,1,digital,arequipa,0,0
SOL-000384,26,6.5,3514.0,13256.0,10393.0,1,presencial,arequipa,1,0
SOL-000385,65,1.6,2537.0,9495.0,1212.0,1,presencial,lima,1,0
SOL-000386,35,0.9,2985.0,7708.0,3880.0,0,digital,trujillo,1,0
SOL-000387,43,0.2,3727.0,10911.0,659.0,1,digital,lima,1,0
SOL-000388,42,0.2,5516.0,19033.0,1009.0,1,digital,lima,1,0
SOL-000389,50,4.1,12872.0,24633.0,15560.0,1,presencial,trujillo,0,0
SOL-000390,50,9.0,2985.0,9770.0,780.0,1,digital,lima,0,0
SOL-000391,31,5.9,3247.0,5655.0,3882.0,1,presencial,lima,1,0
SOL-000392,41,7.5,3150.0,12689.0,3963.0,1,presencial,arequipa,1,0
SOL-000393,34,9.1,2318.0,4106.0,7446.0,1,presencial,lima,0,0
SOL-000394,19,9.5,3382.0,12833.0,539.0,1,digital,lima,1,0
SOL-000395,36,3.2,2959.0,6179.0,363.0,0,presencial,arequipa,1,0
SOL-000396,64,10.2,5011.0,21437.0,4529.0,1,presencial,arequipa,1,0
SOL-000397,30,7.7,1649.0,5672.0,3787.0,1,digital,arequipa,1,0
SOL-000398,65,4.0,3004.0,8221.0,2585.0,0,presencial,lima,1,0
SOL-000399,66,3.0,4793.0,7359.0,29772.0,1,presencial,arequipa,1,0
SOL-000400,76,4.8,3587.0,11773.0,4203.0,1,presencial,trujillo,0,0
SOL-000401,64,13.1,1410.0,3626.0,1541.0,1,presencial,lima,0,0
SOL-000402,58,9.4,2658.0,10299.0,1589.0,1,digital,lima,0,0
SOL-000403,36,2.4,1766.0,6812.0,2382.0,0,digital,lima,1,0
SOL-000404,46,10.4,7075.0,24973.0,15800.0,1,presencial,lima,1,0
SOL-000405,35,6.7,4440.0,9902.0,4375.0,0,digital,lima,0,0
SOL-000406,32,5.7,817.0,1582.0,1677.0,0,digital,arequipa,0,0
SOL-000407,45,12.5,5807.0,17078.0,5659.0,1,presencial,trujillo,1,0
SOL-000408,40,5.1,3281.0,9194.0,463.0,1,digital,lima,1,0
SOL-000409,38,5.6,1769.0,6167.0,2837.0,1,presencial,arequipa,0,0
SOL-000410,19,0.2,4230.0,12909.0,4283.0,1,digital,lima,1,1
SOL-000411,36,7.4,1377.0,4041.0,2984.0,1,digital,lima,0,0
SOL-000412,35,2.8,6944.0,20071.0,11504.0,1,presencial,arequipa,0,0
SOL-000413,37,2.5,2735.0,8104.0,265.0,0,presencial,lima,0,0
SOL-000414,30,4.1,1217.0,4994.0,608.0,1,digital,trujillo,0,0
SOL-000415,39,2.5,11531.0,22251.0,3156.0,0,presencial,lima,0,0
SOL-000416,55,7.0,1713.0,2498.0,1411.0,1,presencial,lima,0,0
SOL-000417,41,6.3,2517.0,5255.0,1881.0,1,presencial,lima,0,0
SOL-000418,45,4.3,1951.0,4608.0,156.0,1,digital,lima,1,0
SOL-000419,45,4.8,3020.0,9961.0,1343.0,1,presencial,trujillo,0,0
SOL-000420,31,7.2,3853.0,15459.0,1723.0,1,digital,arequipa,1,0
SOL-000421,45,7.0,3945.0,14243.0,4995.0,1,presencial,lima,1,0
SOL-000422,29,7.0,6453.0,29004.0,5059.0,1,presencial,lima,1,0
SOL-000423,47,3.1,4644.0,6512.0,1724.0,1,presencial,arequipa,1,0
SOL-000424,52,5.1,1604.0,3191.0,484.0,1,presencial,arequipa,1,0
SOL-000425,54,3.0,5095.0,8509.0,391.0,1,presencial,lima,1,0
SOL-000426,19,3.5,3026.0,10461.0,4838.0,1,digital,lima,1,0
SOL-000427,26,3.4,2766.0,7533.0,4530.0,1,presencial,lima,0,0
SOL-000428,26,3.4,7877.0,18629.0,18448.0,0,digital,lima,0,0
SOL-000429,58,5.1,5252.0,12443.0,2182.0,0,presencial,lima,0,0
SOL-000430,34,3.4,4372.0,18223.0,12913.0,0,digital,lima,1,1
SOL-000431,23,7.3,4452.0,7275.0,7229.0,0,digital,lima,1,0
SOL-000432,19,6.0,2154.0,5108.0,3902.0,0,digital,lima,0,1
SOL-000433,24,0.4,3724.0,10985.0,2071.0,1,digital,lima,1,0
SOL-000434,24,3.0,3158.0,8451.0,1624.0,1,digital,trujillo,0,0
SOL-000435,53,5.9,2865.0,10117.0,4152.0,1,presencial,arequipa,0,0
SOL-000436,54,3.3,2028.0,6658.0,4890.0,1,presencial,lima,1,0
SOL-000437,31,6.3,3876.0,15045.0,11485.0,0,presencial,lima,1,0
SOL-000438,51,3.5,5194.0,20864.0,13667.0,1,presencial,lima,1,1
SOL-000439,39,3.8,2702.0,7133.0,3350.0,0,digital,trujillo,1,0
SOL-000440,30,2.8,3481.0,14219.0,615.0,1,presencial,arequipa,1,0
SOL-000441,31,3.4,2718.0,9132.0,4729.0,1,digital,lima,0,0
SOL-000442,47,7.8,3297.0,13409.0,988.0,1,presencial,trujillo,0,0
SOL-000443,34,6.8,5997.0,17047.0,22824.0,0,digital,trujillo,1,0
SOL-000444,24,5.4,4405.0,6516.0,11250.0,0,presencial,trujillo,1,0
SOL-000445,44,16.5,2972.0,10223.0,2543.0,1,presencial,lima,1,0
SOL-000446,39,5.1,1046.0,4597.0,995.0,1,digital,lima,1,0
SOL-000447,49,7.0,2418.0,10358.0,3568.0,0,digital,arequipa,1,1
SOL-000448,36,11.3,2836.0,5307.0,2612.0,0,presencial,lima,0,0
SOL-000449,37,3.3,2781.0,8114.0,4348.0,1,presencial,arequipa,0,0
SOL-000450,41,7.7,6249.0,25657.0,5241.0,1,presencial,arequipa,1,0
SOL-000451,46,6.2,3990.0,10738.0,2032.0,1,presencial,lima,1,0
SOL-000452,33,6.3,1117.0,3358.0,337.0,1,digital,lima,0,1
SOL-000453,39,8.1,3696.0,16604.0,2006.0,1,digital,lima,0,0
SOL-000454,31,2.9,1681.0,4869.0,1743.0,1,presencial,lima,0,1
SOL-000455,47,16.1,5489.0,10918.0,1482.0,1,presencial,arequipa,1,0
SOL-000456,35,5.6,2990.0,4544.0,5861.0,1,presencial,arequipa,0,0
SOL-000457,30,2.8,2803.0,7933.0,2927.0,1,digital,lima,1,0
SOL-000458,62,0.7,3778.0,11316.0,2508.0,1,presencial,arequipa,1,0
SOL-000459,19,9.3,2481.0,10549.0,630.0,1,digital,lima,0,0
SOL-000460,40,9.3,4268.0,16454.0,9063.0,1,presencial,arequipa,1,0
SOL-000461,29,4.8,3994.0,6370.0,11395.0,1,presencial,lima,0,0
SOL-000462,45,1.3,10120.0,39793.0,122.0,1,presencial,arequipa,1,0
SOL-000463,44,4.1,3010.0,4863.0,2906.0,0,digital,arequipa,1,0
SOL-000464,45,1.8,4353.0,6284.0,10684.0,1,presencial,lima,1,1
SOL-000465,42,10.2,2647.0,8194.0,3945.0,0,presencial,arequipa,0,0
SOL-000466,47,3.1,3266.0,9936.0,325.0,1,digital,trujillo,0,0
SOL-000467,47,2.7,2248.0,5352.0,1396.0,1,presencial,lima,1,0
SOL-000468,41,4.8,4873.0,13780.0,1050.0,1,digital,arequipa,1,0
SOL-000469,51,7.0,1769.0,7524.0,468.0,1,presencial,trujillo,1,0
SOL-000470,19,7.5,2468.0,8630.0,2173.0,1,presencial,trujillo,1,0
SOL-000471,42,2.9,1641.0,4039.0,2187.0,0,presencial,lima,0,0
SOL-000472,31,9.7,4761.0,20450.0,2087.0,1,presencial,arequipa,1,0
SOL-000473,34,4.7,3070.0,5849.0,2450.0,1,presencial,trujillo,1,0
SOL-000474,59,1.0,5468.0,10625.0,7276.0,1,presencial,arequipa,1,0
SOL-000475,39,5.1,2305.0,4892.0,241.0,1,presencial,lima,0,0
SOL-000476,64,5.1,5046.0,10701.0,1314.0,1,presencial,lima,0,0
SOL-000477,28,5.0,5175.0,8384.0,1680.0,0,presencial,arequipa,0,0
SOL-000478,31,6.4,4273.0,10084.0,2370.0,1,presencial,lima,1,0
SOL-000479,51,14.1,3890.0,12062.0,2469.0,1,presencial,lima,0,0
SOL-000480,39,5.2,4111.0,8595.0,3713.0,1,presencial,lima,1,0
SOL-000481,46,5.6,2384.0,4127.0,1050.0,1,presencial,arequipa,0,0
SOL-000482,42,3.7,2188.0,7475.0,3111.0,0,presencial,lima,0,0
SOL-000483,41,5.2,5079.0,13723.0,2464.0,1,presencial,trujillo,1,0
SOL-000484,40,7.6,3160.0,10824.0,564.0,1,presencial,arequipa,0,0
SOL-000485,45,7.7,4845.0,10508.0,1845.0,1,presencial,trujillo,0,0
SOL-000486,50,11.9,8574.0,32100.0,1834.0,0,presencial,trujillo,0,0
SOL-000487,61,1.2,3018.0,13326.0,71.0,1,presencial,lima,1,0
SOL-000488,41,9.1,2802.0,6192.0,9767.0,1,presencial,arequipa,1,0
SOL-000489,39,8.2,3234.0,10938.0,74.0,1,presencial,lima,0,0
SOL-000490,37,1.7,3906.0,14732.0,2034.0,0,presencial,trujillo,1,0
SOL-000491,48,10.1,3687.0,11371.0,2892.0,0,digital,lima,1,0
SOL-000492,51,1.9,3772.0,8685.0,2847.0,1,presencial,arequipa,1,0
SOL-000493,22,7.7,11281.0,23292.0,188.0,1,presencial,trujillo,1,0
SOL-000494,22,1.0,4764.0,16219.0,4163.0,1,presencial,lima,0,0
SOL-000495,23,1.1,4021.0,11611.0,8511.0,0,digital,trujillo,1,0
SOL-000496,46,7.9,3755.0,15003.0,387.0,1,presencial,lima,0,0
SOL-000497,43,8.1,6478.0,10864.0,5530.0,0,presencial,lima,1,0
SOL-000498,49,4.9,3440.0,5165.0,3005.0,1,presencial,lima,1,0
SOL-000499,41,12.4,2738.0,6981.0,1854.0,1,presencial,lima,1,0
SOL-000500,58,7.7,6129.0,17593.0,23853.0,1,presencial,arequipa,1,0
SOL-000501,40,8.2,2601.0,8798.0,1709.0,0,digital,trujillo,0,0
SOL-000502,33,3.4,3044.0,5338.0,1212.0,1,digital,lima,1,0
SOL-000503,45,0.8,4464.0,14377.0,268.0,1,digital,arequipa,1,0
SOL-000504,25,2.4,4114.0,16129.0,9831.0,1,presencial,trujillo,0,0
SOL-000505,42,4.3,3542.0,14946.0,740.0,1,presencial,arequipa,0,0
SOL-000506,34,1.2,2028.0,8496.0,2011.0,0,digital,lima,1,1
SOL-000507,50,2.7,6648.0,19992.0,17403.0,1,presencial,trujillo,0,0
SOL-000508,19,0.2,2243.0,9393.0,2759.0,1,digital,lima,1,1
SOL-000509,40,4.5,3727.0,11429.0,337.0,0,presencial,arequipa,0,0
SOL-000510,47,1.4,4443.0,7231.0,6626.0,1,presencial,arequipa,0,0
SOL-000511,48,4.4,4434.0,19591.0,1626.0,1,presencial,arequipa,1,0
SOL-000512,45,0.2,4539.0,6391.0,6287.0,0,digital,lima,1,0
SOL-000513,51,4.1,3691.0,8437.0,4705.0,1,presencial,lima,1,0
SOL-000514,42,7.6,7830.0,12088.0,5770.0,1,presencial,arequipa,0,0
SOL-000515,50,2.7,3363.0,10376.0,1050.0,0,presencial,lima,1,0
SOL-000516,41,6.5,4642.0,14664.0,898.0,0,presencial,lima,0,0
SOL-000517,45,6.2,3479.0,11751.0,4369.0,0,presencial,arequipa,1,1
SOL-000518,41,1.7,7957.0,14602.0,19787.0,0,digital,arequipa,1,0
SOL-000519,43,1.3,3190.0,4638.0,3626.0,0,presencial,lima,1,0
SOL-000520,36,11.1,2340.0,5203.0,2012.0,1,digital,lima,1,0
SOL-000521,43,7.5,2844.0,4436.0,2414.0,0,digital,trujillo,1,0
SOL-000522,51,3.3,3332.0,5029.0,2350.0,1,presencial,lima,1,0
SOL-000523,57,13.4,4508.0,10000.0,10163.0,0,presencial,lima,0,0
SOL-000524,69,8.8,7253.0,32612.0,11501.0,0,presencial,lima,1,0
SOL-000525,51,7.9,4132.0,16076.0,11724.0,1,presencial,lima,0,0
SOL-000526,38,1.9,4213.0,10623.0,10991.0,1,presencial,trujillo,1,0
SOL-000527,38,6.3,2378.0,6102.0,10453.0,1,digital,lima,0,1
SOL-000528,37,8.9,2060.0,8822.0,3832.0,0,digital,lima,1,1
SOL-000529,39,4.0,2817.0,9725.0,4569.0,1,digital,lima,1,0
SOL-000530,59,6.6,3843.0,15351.0,2882.0,1,presencial,lima,1,0
SOL-000531,19,6.0,4932.0,20122.0,2049.0,0,digital,lima,1,0
SOL-000532,49,9.7,1627.0,3132.0,2268.0,0,digital,trujillo,1,0
SOL-000533,63,7.0,8155.0,11824.0,5423.0,1,presencial,arequipa,1,0
SOL-000534,49,7.5,3546.0,7913.0,6707.0,0,presencial,lima,1,1
SOL-000535,50,6.4,4135.0,13408.0,7040.0,0,presencial,lima,1,0
SOL-000536,40,13.6,2200.0,9276.0,12397.0,1,presencial,lima,0,1
SOL-000537,43,5.7,5127.0,12083.0,5516.0,1,presencial,lima,1,0
SOL-000538,51,7.4,2323.0,9374.0,7070.0,1,presencial,arequipa,1,0
SOL-000539,50,11.7,4648.0,16049.0,1353.0,0,presencial,lima,0,0
SOL-000540,40,2.4,3092.0,10602.0,4369.0,1,digital,arequipa,1,0
SOL-000541,39,13.5,2262.0,8190.0,4216.0,0,digital,trujillo,1,0
SOL-000542,53,3.7,1308.0,3905.0,999.0,1,presencial,lima,1,0
SOL-000543,41,1.2,8241.0,28746.0,27530.0,1,digital,trujillo,1,0
SOL-000544,21,6.0,1549.0,5978.0,1791.0,1,digital,lima,1,0
SOL-000545,52,3.6,4411.0,14235.0,5502.0,1,presencial,lima,1,0
SOL-000546,63,13.2,2619.0,3985.0,1031.0,1,presencial,trujillo,0,0
SOL-000547,43,18.0,6601.0,19690.0,955.0,0,presencial,lima,0,0
SOL-000548,59,2.8,3142.0,10213.0,3312.0,1,presencial,arequipa,1,0
SOL-000549,22,1.0,1812.0,7454.0,3728.0,1,digital,arequipa,1,0
SOL-000550,43,2.6,5216.0,7387.0,245.0,1,presencial,lima,1,0
SOL-000551,36,1.0,1976.0,3064.0,996.0,1,presencial,trujillo,1,0
SOL-000552,58,3.5,3087.0,7843.0,11826.0,1,presencial,lima,1,0
SOL-000553,61,10.3,5480.0,21313.0,3348.0,1,presencial,trujillo,0,0
SOL-000554,31,6.2,5866.0,17020.0,1532.0,1,digital,lima,1,0
SOL-000555,56,4.7,2321.0,5446.0,4330.0,1,presencial,lima,0,0
SOL-000556,61,7.2,2785.0,9884.0,4534.0,0,presencial,lima,1,1
SOL-000557,43,2.0,4597.0,13623.0,6900.0,1,presencial,trujillo,1,0
SOL-000558,44,5.7,1355.0,4307.0,1814.0,1,presencial,lima,1,0
SOL-000559,51,6.4,7754.0,21152.0,805.0,1,presencial,trujillo,0,0
SOL-000560,34,6.2,2276.0,8302.0,1162.0,1,presencial,lima,1,0
SOL-000561,44,3.4,3049.0,4416.0,1569.0,0,presencial,lima,1,0
SOL-000562,67,3.3,4384.0,6160.0,1117.0,1,presencial,lima,1,0
SOL-000563,26,6.7,2752.0,9678.0,648.0,1,digital,lima,0,1
SOL-000564,52,7.9,2319.0,3438.0,1394.0,1,presencial,trujillo,0,0
SOL-000565,49,1.0,9369.0,22910.0,3257.0,0,presencial,lima,1,0
SOL-000566,30,0.2,702.0,1780.0,412.0,0,digital,arequipa,1,0
SOL-000567,34,15.6,1495.0,4938.0,2186.0,0,digital,arequipa,1,0
SOL-000568,62,6.6,2749.0,10431.0,3424.0,1,presencial,lima,1,0
SOL-000569,49,6.2,2336.0,9222.0,2328.0,0,presencial,arequipa,0,0
SOL-000570,51,2.9,7217.0,16372.0,8804.0,1,presencial,trujillo,1,1
SOL-000571,61,4.3,1616.0,3075.0,2546.0,1,presencial,arequipa,0,0
SOL-000572,29,2.0,6022.0,26741.0,11164.0,1,digital,lima,0,0
SOL-000573,31,10.3,3312.0,5086.0,4695.0,1,presencial,arequipa,0,0
SOL-000574,51,8.4,1320.0,5178.0,4950.0,0,digital,arequipa,1,0
SOL-000575,34,5.0,899.0,1315.0,140.0,0,digital,lima,1,0
SOL-000576,53,6.0,3423.0,9940.0,926.0,1,presencial,arequipa,1,0
SOL-000577,24,5.8,1860.0,6303.0,3184.0,1,digital,lima,1,0
SOL-000578,47,5.9,4329.0,12472.0,1025.0,1,presencial,arequipa,0,0
SOL-000579,20,6.7,2120.0,6679.0,615.0,0,digital,trujillo,1,0
SOL-000580,44,12.3,6292.0,9304.0,3112.0,1,presencial,trujillo,1,1
SOL-000581,36,5.2,3554.0,6675.0,379.0,1,presencial,trujillo,1,0
SOL-000582,33,3.0,3070.0,9564.0,15923.0,1,presencial,arequipa,1,1
SOL-000583,40,6.0,6349.0,25179.0,15489.0,1,presencial,arequipa,0,0
SOL-000584,19,3.7,4310.0,13361.0,7411.0,1,presencial,lima,0,0
SOL-000585,19,0.2,4008.0,11817.0,2062.0,0,digital,lima,1,0
SOL-000586,52,2.4,6956.0,31047.0,9538.0,1,presencial,lima,1,0
SOL-000587,47,11.3,3285.0,8569.0,2951.0,1,presencial,lima,1,0
SOL-000588,31,5.8,3905.0,10133.0,2764.0,1,presencial,trujillo,1,0
SOL-000589,49,4.3,5936.0,9672.0,4597.0,0,presencial,trujillo,1,0
SOL-000590,33,6.4,1070.0,4096.0,1521.0,1,presencial,lima,0,0
SOL-000591,40,2.3,2541.0,4091.0,765.0,1,digital,lima,1,0
SOL-000592,42,11.5,3405.0,6204.0,1170.0,1,presencial,arequipa,0,0
SOL-000593,39,17.1,4649.0,7327.0,4110.0,1,presencial,lima,0,0
SOL-000594,42,4.1,2524.0,5039.0,666.0,1,presencial,trujillo,1,0
SOL-000595,71,5.0,6766.0,18678.0,4884.0,1,presencial,trujillo,0,0
SOL-000596,35,6.9,2608.0,3991.0,742.0,1,presencial,lima,0,0
SOL-000597,34,0.6,2110.0,5645.0,1184.0,0,digital,lima,0,0
SOL-000598,52,1.1,2709.0,7832.0,4587.0,1,presencial,lima,1,0
SOL-000599,21,9.1,5079.0,8855.0,1342.0,0,digital,lima,1,0
SOL-000600,25,4.2,1294.0,2033.0,156.0,1,presencial,lima,1,0
SOL-000601,36,4.0,9693.0,23017.0,14784.0,1,presencial,lima,0,0
SOL-000602,40,5.6,5765.0,19697.0,2205.0,1,digital,lima,0,0
SOL-000603,28,1.4,1997.0,6554.0,677.0,1,digital,lima,0,0
SOL-000604,29,2.3,4570.0,8192.0,9680.0,0,digital,lima,1,0
SOL-000605,42,0.6,2867.0,4831.0,3585.0,1,digital,arequipa,1,0
SOL-000606,23,0.2,6329.0,12527.0,3934.0,0,digital,lima,0,1
SOL-000607,31,2.3,4393.0,18057.0,1145.0,0,digital,trujillo,1,0
SOL-000608,26,2.9,11973.0,51342.0,7567.0,1,presencial,lima,0,0
SOL-000609,36,1.1,1189.0,3587.0,2670.0,1,digital,lima,1,0
SOL-000610,46,5.6,4228.0,17745.0,3260.0,1,presencial,lima,0,0
SOL-000611,52,8.8,1562.0,2823.0,4942.0,0,presencial,arequipa,0,0
SOL-000612,30,8.9,2923.0,10048.0,13042.0,1,presencial,lima,1,0
SOL-000613,30,7.1,8631.0,29442.0,5946.0,1,digital,lima,1,0
SOL-000614,19,1.7,3418.0,9546.0,13382.0,0,digital,lima,0,0
SOL-000615,40,5.2,6387.0,23550.0,15880.0,1,presencial,trujillo,1,0
SOL-000616,48,2.2,3500.0,10054.0,1244.0,0,digital,lima,0,0
SOL-000617,28,1.7,3387.0,13734.0,2826.0,0,digital,lima,1,0
SOL-000618,28,3.4,2917.0,5312.0,2986.0,1,presencial,trujillo,1,1
SOL-000619,36,2.5,2648.0,3849.0,3298.0,1,presencial,lima,1,0
SOL-000620,25,6.4,2877.0,7400.0,1160.0,0,presencial,lima,0,0
SOL-000621,19,8.8,648.0,1166.0,698.0,1,digital,trujillo,0,0
SOL-000622,50,3.7,3668.0,7172.0,4835.0,1,presencial,lima,0,0
SOL-000623,19,1.8,3035.0,4698.0,1057.0,1,digital,lima,0,0
SOL-000624,46,1.1,2774.0,7587.0,1472.0,1,presencial,lima,0,0
SOL-000625,32,6.3,2503.0,9225.0,2825.0,1,digital,lima,0,0
SOL-000626,37,0.9,5029.0,15719.0,602.0,0,presencial,trujillo,0,1
SOL-000627,35,4.2,4245.0,10637.0,2425.0,0,digital,arequipa,1,0
SOL-000628,33,3.1,2053.0,2949.0,236.0,1,presencial,arequipa,1,0
SOL-000629,52,4.6,2532.0,7541.0,913.0,1,presencial,lima,1,0
SOL-000630,24,4.4,3963.0,9574.0,1867.0,0,digital,arequipa,0,0
SOL-000631,28,4.2,3640.0,7791.0,3018.0,0,digital,arequipa,1,0
SOL-000632,26,8.0,5391.0,15094.0,12189.0,1,digital,lima,0,0
SOL-000633,51,0.9,7537.0,14525.0,5043.0,1,presencial,trujillo,0,0
SOL-000634,49,9.0,13437.0,32209.0,14204.0,1,presencial,arequipa,1,0
SOL-000635,19,6.1,3287.0,14039.0,5402.0,1,presencial,arequipa,1,0
SOL-000636,46,10.3,8698.0,28648.0,8598.0,1,presencial,lima,0,0
SOL-000637,19,3.9,1661.0,7422.0,2404.0,1,digital,lima,1,1
SOL-000638,28,0.2,9304.0,31135.0,5097.0,1,digital,arequipa,0,0
SOL-000639,31,3.4,3394.0,5772.0,1619.0,0,digital,arequipa,1,1
SOL-000640,28,6.1,3552.0,12304.0,1977.0,0,digital,lima,1,0
SOL-000641,38,7.0,4483.0,18309.0,2721.0,0,digital,lima,1,1
SOL-000642,40,3.5,1324.0,5600.0,195.0,1,digital,trujillo,1,0
SOL-000643,34,4.7,2189.0,6828.0,4915.0,1,presencial,lima,1,0
SOL-000644,34,6.1,4065.0,7205.0,2637.0,1,presencial,lima,1,1
SOL-000645,43,9.5,4581.0,15546.0,7843.0,1,presencial,arequipa,1,0
SOL-000646,19,2.4,7913.0,14585.0,9982.0,1,digital,lima,0,0
SOL-000647,38,7.0,2337.0,3678.0,1593.0,1,presencial,lima,1,0
SOL-000648,58,14.3,8526.0,17532.0,4415.0,1,presencial,lima,1,0
SOL-000649,19,18.3,2334.0,3970.0,304.0,1,digital,trujillo,1,0
SOL-000650,39,9.4,3310.0,9204.0,1402.0,1,presencial,lima,1,0
SOL-000651,36,4.6,3515.0,15206.0,665.0,1,presencial,arequipa,1,0
SOL-000652,54,0.6,2286.0,7880.0,623.0,0,digital,trujillo,0,0
SOL-000653,26,5.1,3451.0,12261.0,5786.0,0,digital,arequipa,1,1
SOL-000654,38,12.5,3117.0,12129.0,1641.0,1,presencial,lima,0,0
SOL-000655,21,3.5,1287.0,2756.0,467.0,0,digital,lima,1,0
SOL-000656,43,10.1,3330.0,10571.0,1827.0,1,presencial,lima,1,0
SOL-000657,35,8.0,3397.0,12264.0,634.0,1,digital,arequipa,1,0
SOL-000658,33,5.5,1846.0,4324.0,414.0,0,presencial,trujillo,0,0
SOL-000659,54,9.1,5180.0,13476.0,9678.0,1,presencial,arequipa,0,1
SOL-000660,46,2.4,7072.0,25276.0,19710.0,0,presencial,lima,1,0
SOL-000661,52,4.8,8263.0,32277.0,6669.0,1,presencial,lima,0,0
SOL-000662,28,5.6,3194.0,8052.0,205.0,1,digital,trujillo,1,0
SOL-000663,46,5.4,1498.0,5003.0,3952.0,0,presencial,lima,1,0
SOL-000664,41,2.6,5360.0,18542.0,20183.0,1,presencial,trujillo,0,0
SOL-000665,59,9.1,6329.0,27085.0,6952.0,1,presencial,lima,1,0
SOL-000666,33,5.6,1865.0,7164.0,735.0,0,digital,arequipa,1,1
SOL-000667,32,4.5,2580.0,5168.0,4413.0,1,digital,trujillo,1,0
SOL-000668,27,9.8,3445.0,11505.0,2631.0,1,digital,lima,0,0
SOL-000669,37,9.2,9695.0,42357.0,15003.0,1,presencial,lima,1,0
SOL-000670,46,0.7,3351.0,8621.0,337.0,1,presencial,trujillo,0,0
